id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
44354132,antara_motor,APS PART,Trusted Seller,platinum,2yyf6yo,Disc Piringan Cakram Belakang Ninja Rr,Cakram,Baru,4.9,34,41,57,65,0,60500,60500,0,"Piringan Cakram Belakang Ninja RR<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR<br><br/>Google Maps : Workshop Antara Motor Kalisari-Cijantung Ps Rebo Jaktim"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2yybsfp,Khusus Grosir Dispad Kampas Rem Depan Tiger Megapro New Cb150,Kampas Rem,Baru,4.7,85,206,53,284,0,10000,10000,0,"Dispad Depan Tiger New Megapro Verza CB150 CBR Fi<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2yya6oj,Khusus Grosir Busi NGK CPR6 Kharisma Beat Vario Supra 125,Koil,Baru,4.8,225,338,70,1319,0,7500,7500,0,"<p>Busi NGK CPR8 Kharisma Beat Vario Fi Supra 125 AR</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2yrjogc,Gear Gir Set Honda Supra X 125 Karbu Kharisma,Gear,Baru,4.8,85,1,77,103,0,95500,95500,0,"Gear Set Rantai Honda Kharisma Supra X125 Karbu Batman<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2yrdzty,Sensor TPS TVS Beat Scoopy Vario Fi Throttle Body K25,Sparepart Lainnya,Baru,4.9,82,97,60,205,0,75500,90000,16,"<p>Sensor TPS Beat Scoopy Vario Fi Throtle Body K25</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2x8xr6f,Pully Fully Pulley Puli Only Honda Beat Scoopy Fi KZL Sepasang,Sparepart Lainnya,Baru,4.8,64,4,97,80,0,106680,127000,16,"<p>Ready Pully Only Honda Beat Fi Kzl</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2wqpw66,Gear Rante Set Megapro New Cb150 Sonic Cbr Fi Verza,Gear,Baru,4.8,211,10,201,285,0,113000,113000,0,"Ready Stock Gear Rante Set New Megapro MonoShock<br><br/>PNP<br><br/>Sonic<br><br/>CB150<br><br/>CBR Fi K45 Lokal<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2wm1cvt,Seal Sil as Shock Yamaha Vixion Nmax Aerox R15,Shockbreaker,Baru,4.7,107,4929,47,461,0,5000,6000,17,<p>Seal As Shock Yamaha Vixion Nmax Aerox R15</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2wm0dwx,Seal Sil Shock Megapro New Cb150 CBR Tiger,Shockbreaker,Baru,4.8,98,154,51,547,0,5500,5500,0,"Ready Seal Shock Honda Sport<br><br/>* Tiger<br><br/>* Megapro<br><br/>* Cb150<br><br/>* Cbr<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2wlyka5,Kampas Depan Dispad Supra X PNP Ninja Rr 150,Kampas Rem,Baru,4.9,156,200,66,658,0,9000,10800,17,"<p>Dispad Depan Supra X Lama Part Kode KR3 pnp Ninja</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2uu2e7e,Cat Semprot Original Colour Suzuki GSX Biru,Cleaner & Detailing,Baru,5,2,2,14,2,0,111000,111000,0,Ready Cat Semprot Original Colour Suzuki Gsx Biru<br><br/>* Hanya Melayani Order Pulau Jawa
44354132,antara_motor,APS PART,Trusted Seller,platinum,2ut41h1,Disc Piringan Belakang Tiger Megapro new Cb150 CBR High Quality,Cakram,Baru,4.9,110,3,95,187,0,51500,62000,17,"<p>Piringan Belakang Tiger New pnp Cb150r Cbr Megapro new</p><ul><li>stok terbatas</li></ul><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2ut3q63,Disc Piringan Depan Ninja 250 Fi original,Cakram,Baru,4.7,11,21,29,18,0,197000,197000,0,"Piringan Ninja 250 Fi Original Losspack<br><br/>*Tanyakan dahulu sebelum membeli stok terbatas<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2usr3oz,Shock Breaker Shok Belakang Vario 125 Fi Led KZR,Shockbreaker,Baru,4.8,285,46,332,430,0,95760,114000,16,"ShockBreaker Vario 125 KZR KWN<br><br/>- Uk 330 untuk Vario 125 Fi pnp 150<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2ulzr6d,Cat Semprot Original Colour Yamaha Nmax Freego Mio Fino Biru Candy Metalik,Body Part,Baru,4.8,5,5,14,5,0,111000,111000,0,"Cat Semprot Cargloss Original Colour<br><br/>* Nmax,Freego,Mio,Fino<br><br/>* 2 Kaleng 1 UC Cat Dasar / 1 TC Cat Warna Asli<br><br/>* Stock Terbatas<br><br/><br><br/>Hanya Melayani Pembelian Pulau Jawa"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2szxt8a,Emblem Logo Honda Vario 150 Led 2016 2017,Body Part,Baru,4,4,47,22,9,0,111000,111000,0,"Ready stok <br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/><br><br/>Setiap orderan disarankan Add minimal 1 Bubble wrap, agar terjamin pengiriman nya dan tidak rusak, penyok dan sebagainya, Terimakasih<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2szx7eq,Emblem Nmax Gold Original Harga Sepasang Kanan Kiri,Body Part,Baru,5,25,87,34,33,0,112000,112000,0,Ready Stock Emblem Nmax Timbul Warna Gold<br><br/>* Original Losspack
44354132,antara_motor,APS PART,Trusted Seller,platinum,2sb99xs,As Shock Shok Depan Honda Supra X 125 Sepasang,Shockbreaker,Baru,4.7,76,583,139,96,0,81000,162000,50,"<p>Ready As Shock Depan supra X 125<br>Harga Sepasang</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2sb7io0,As Shock Shok Depan Honda Supra X 125 1PCS,Shockbreaker,Baru,4.8,42,487,57,74,0,40500,81000,50,"<p>Ready Stok As Shok Depan Supra X 125</p><p>~&gt; Beli Banyak Semakin Murah</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx95dv,Gear Gir Rantai Set Satria Fu New,Gear,Baru,4.7,40,1,72,66,0,104000,104000,0,"Ready Stock Gear Set Rantai Satria Fu Pgmfi<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR<br><br/>Google Maps : Workshop Antara Motor Kalisari-Cijantung Ps Rebo Jaktim"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx78q7,Disc Piringan Depan Honda Megapro New Verza Cb150 Old,Cakram,Baru,4.5,15,95,34,25,0,69500,139000,50,"<p>Ready Stock Piringan Depan Megapro New Cb150 Lama</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx6yet,Disc Piringan Depan Supra Kharisma X 125 Karbu,Cakram,Baru,4.9,139,21,118,231,0,51500,103000,50,"<p>Ready Stock Piringan Kharisma Supra X 125 Karbu</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx6jvh,Disc Piringan Ninja R Belakang,Cakram,Baru,4.9,15,42,17,21,0,52500,52500,0,"<p>Ready Stock Piringan Ninja R Belakang<br>Kwalitas Grade A Super ,Anti Karat</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx64ki,As Shock Shock Depan Rx King Sepasang Kanan Kiri,Shockbreaker,Baru,5,68,2,109,84,0,138000,164000,16,"<p>Ready Stok As Shock Yamaha Rx King</p><p>Harga Sepasang Kanan Kiri</p><p>For Use <br>-Rx King</p><p>~&gt; Beli Banyak Semakin Murah</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx44zk,Shock Shok Belakang Mio M3 Fino Soul Gt Hitam Shockbreaker,Shockbreaker,Baru,4.8,422,97,343,556,0,100000,120000,17,Ready Shock Belakang Mio Hitam<br><br/><br><br/>For Use : <br><br/>- Mio M3<br><br/>- Soul GT<br><br/>- Mio Soul <br><br/>- Mio S <br><br/>- Mio Z <br><br/>- Mio lama <br><br/>- Mio New <br><br/><br><br/>Sku : KDY210<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx1c8h,Filter Udara Yamaha Nmax 155,Filter,Baru,4.8,258,40,131,536,0,14025,16500,15,<p>Ready Filter Nmax </p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx0g3y,Blok Seher Kit Assy Yamaha Mio J Fi,Block Mesin,Baru,4.8,18,6,24,20,0,256000,307000,17,"<p>Blok Seher Kit Yamaha Mio J Fi<br>PNP ke Mio Gt,Xride,Fino,Soul gt fi lama</p><p>~&gt; Beli Banyak Semakin Murah</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2rx03tl,Blok Seher Kit Assy Yamaha Mio M3 Fino Soul Gt,Block Mesin,Baru,4.9,30,43,64,41,0,274000,274000,0,"Blok Seher Assy Mio M3,All New Soul Gt Fi,Fino Fi 2PH<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2qfrdij,Piringan Cakram Disc Depan New Satria Fi Gsx R S,Cakram,Baru,4.9,27,13,46,42,0,87500,87500,0,"Ready Piringan Cakram Depan Suzuki Satria Fi Gsx R dan S<br><br/><br><br/>* High Quality A Class (OEM)<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2qfppkc,Piringan Disc Cakram Belakang Honda Supra X 125 Blade Sonic,Cakram,Baru,4.8,301,91,196,505,0,42000,50000,16,"<p>Piringan Cakram Belakang</p><ul><li>Supra x 125</li><li>Cs1</li><li>Sonic</li><li>Blade new</li></ul><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2q8x4t3,Blok Seher Set Honda Vario 125 KWN Losspack,Block Mesin,Baru,5,6,6,30,8,0,262000,313800,17,"<p>Ready Blok Set Vario 125 KWN</p><ul><li>Cylinder Blok</li><li>Piston Ring set</li></ul><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2q8wc3h,Shock Breaker Shock Belakang Supra Lama Fit New,Shockbreaker,Baru,4.8,65,14,151,77,0,147000,175000,16,"<p>Ready Stok Shockbreaker Belakang Supra Old / Supra Fit New</p><ul><li>Harga sepasang kanan kiri*(CKD)High Quality A Class</li></ul><p>Harga Kwalitas Fungsi Produk</p><p>selamat berbelanja dilapak kami !</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2q6dyyz,Filter Saringan Udara Honda New Pcx Lokal,Filter,Baru,4.8,269,35,93,579,0,16500,33000,50,"<p>Ready Harga Termurah Filter Honda New Pcx Lokal</p><ul><li>Kwalitas bagus*Bisa Grosir</li></ul><p>Selamat Berbelanja Di Lapak Kami</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oy18s3,As Shock Shok Depan Yamaha Mio M3 Fino All New Soul Gt Xeon,Shockbreaker,Baru,4.8,95,89,103,164,0,40000,48000,17,<p>Ready Stok As Shock Depan Yamaha Matic Series</p><ul><li>High Quality A Class</li><li>Harga tertera adalah 1pc</li><li>Silahkan klik 2 buah untuk pembelian sepasang</li></ul><p>~&gt; Beli Banyak Semakin Murah</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oltcti,Dispad Kampas Rem Belakang Yamaha New R15 VVA,Kampas Rem,Baru,4.7,103,188,49,528,0,11000,22000,50,Dispad Kampas Rem Belakang R15 VVA<br><br/>* Yamaha Genuine<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah
44354132,antara_motor,APS PART,Trusted Seller,platinum,2olqhzu,Filter Saringan Hawa Udara Yamaha Aerox 155 Lexi,Filter,Baru,4.9,309,319,140,581,0,14040,18000,22,<p>Ready Stok Gan<br>Selamat Berbelanja</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oie5fr,Shockbreaker Shok Shock Belakang Honda Supra X 125 New Revo Fit Cw,Shockbreaker,Baru,4.7,117,9,223,156,0,163800,195000,16,"<p>Ready stok Shockbreaker <br>For use :</p><ul><li>Supra x 125 KTM</li></ul><p>~&gt; Beli Banyak Semakin Murah</p><p>Setiap orderan disarankan Add minimal 1 Bubble wrap, agar terjamin pengiriman nya dan tidak rusak, penyok dan sebagainya, Terimakasih</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oid30k,As Shock Shok Depan Mio M3 Fino Soul Gt Xeon Harga Sepasang Bisa Satuan,Shockbreaker,Baru,4.8,134,93,149,158,0,80000,96000,17,<p>As Shock Depan Yamaha Mio Series</p><ul><li>Harga sepasang kanan kiri</li></ul><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oickgi,Shock breaker Shok Sok Belakang Yamaha Mio J M3 Fino Soul Gt Fi,Shockbreaker,Baru,4.7,179,50,242,229,0,100000,100000,0,<p>For Use Mio Series </p><p>Ready Warna Putih</p><ul><li>All New Soul Gt Fi</li><li>Mio J</li><li>Mio M3</li><li>Mio Fino Fi</li><li><p>Mio Gt</p></li><li><p>High Quality Class A tersedia hanya warna putih </p></li><li><p>Jika warna putih habis akan dikirimkan warna hitam<br>!!! Barang Baru 100%</p></li></ul><p>~&gt; Beli Banyak Semakin Murah</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oicdjc,ShockBreaker Shock Shok Belakang All New Vario 150 125 Led Old K59,Shockbreaker,Baru,4.7,318,85,326,445,0,95500,114000,16,"Ready For Use<br><br/>- Vario 125 Fi 2013 - 2019<br><br/>- Vario 150 2017 - 2018<br><br/><br><br/>!!! Barang Baru 100%<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oib2hb,Vanbelt Panbel All New Honda Vario PCX 150 125 LED K36 2 Gigi,Sparepart Lainnya,Baru,4.8,137,197,125,210,0,80500,161000,50,"<p>Ready Stok V-Belt <br>For Use :</p><ul><li>Vario 125 150 New Led </li></ul><p>Selamat Berbelanja</p><p>~&gt; Beli Banyak Semakin Murah</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2oialeb,Vanbelt Panbel Honda Beat Fi Vario scoopy Spacy KZL,Block Mesin,Baru,4.9,627,328,323,1491,0,27500,55000,50,"<p>Stok Ready Silahkan Berbelanja</p><p>Vanbelt Honda KZL</p><ul><li>Beat Injection / Fi </li><li>Scoopy Fi</li><li>Spacy Fi</li><li>Vario 110 fi</li></ul><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2n3zaxe,Striping Lis New Beat Fi Cbs Iss 2019 Putih Merah Biru Pink Magenta,Sticker & Striping,Baru,5,1,1499,3,1,0,23000,23000,0,"Striping Honda Beat Fi 2019 CBS ISS<br><br/><br><br/>1.Beat Cbs Iss Putih Merah<br><br/>2.Beat Cbs Iss Putih Biru<br><br/>3.Beat Cbs Iss Putih Pink Magenta<br><br/><br><br/>!!! Order : Jangan Lupa Note Pembelian, PILIH ANGKA yang tertera di Gambar !!!<br><br/><br><br/>* Pilihan warna bisa ditanyakan<br><br/>* Harga murah sudah berikut pipa packing dijamin aman dalam proses pengiriman<br><br/>* Menerima Grosir minimum pembelian 10 set<br><br/>* Kwalitas Original<br><br/><br><br/>AYO RAMAIKAN JUAL BELI ONLINE"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2mk5z1a,Bearing Klaher laheer Kruk As 6322,Sparepart Lainnya,Baru,4.9,47,84,36,116,0,16000,32000,50,"<p>Bearing Klaher Krug As Ukuran 6322</p><p>~&gt; Beli Banyak Semakin Murah</p><p>Setiap orderan disarankan Add minimal 1 Bubble wrap, agar terjamin pengiriman nya dan tidak rusak, penyok dan sebagainya, Terimakasih</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2mk3jyu,dispad kampas rem depan tiger megapro new cb150 cbr lama,Kampas Rem,Baru,4.9,268,40,158,1013,0,10000,10000,0,"Ready Dispad Depan Tiger,Megapro,cbr,cb150 lama<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2me0rvj,sok shock Shok belakang honda beat fi scoopy vario SHOCKBREAKER,Shockbreaker,Baru,4.8,372,24,447,504,0,100800,120000,16,"<p>Ready Shockbreaker belakang honda beat fi K25-901</p><ul><li>Beat Fi 2013 - 2019</li><li>Vario 110 Fi</li><li>Spacy</li><li>Scoopy fi</li></ul><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR<br>Google Maps : Workshop Antara Motor Kalisari-Cijantung Ps Rebo Jaktim</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2lynf1t,Kampas Rem Belakang Honda New Beat Fi Vario 150 125 Scoopy Spacy Kanvas Tromol KZL-930,Kampas Rem,Baru,4.9,1087,138,492,2868,0,27000,27000,0,"Ready Kanvas Rem Tromol Honda Vario Beat Fi Bisa Grosir<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2loh3fd,Karet Dumper Slider Sleder Damper Beat Fi Scoopy Vario 110,Sparepart Lainnya,Baru,4.9,667,282,268,4484,0,3500,3500,0,"Ready Karet Slider Dumper Honda Beat,Scoopy,Vario 110 Fi<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2logypd,Slider Sleder Karet Damper Honda Vario 125 150 KWN 1 set,Sparepart Lainnya,Baru,4.9,284,452,155,1316,0,4000,4000,0,"Ready Karet Dumper Vario 150 125<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2logudo,Bohlam Lampu Depan Honda Beat Fi Bohlamp,Headlamp & Stoplamp,Baru,4.9,535,197,237,5431,0,3500,3500,0,"Ready Bohlamp Lampu Depan Beat 12V 25W<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat<br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2logq2o,Slider Sleder Karet Damper Yamaha Mio J M3 Fino Soul Gt Fi isi 1 set,Sparepart Lainnya,Baru,4.9,286,447,122,1292,0,3000,3000,0,"Ready Slider Yamaha Mio Series Fi Bisa Grosir<br><br/>* paket grosir dan bengkel bisa chat inbox<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/><br><br/><br><br/>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2logml4,Bearing Klaher Laher Puli Fully Vario 125 150,Sparepart Lainnya,Baru,4.9,277,26,128,1301,0,11000,22000,50,"<p>Bearing Fully Honda Vario 125 Vario 150</p><p>~&gt; Beli Banyak Semakin Murah</p><p>Setiap orderan disarankan Add minimal 1 Bubble wrap, agar terjamin pengiriman nya dan tidak rusak, penyok dan sebagainya, Terimakasih</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2log0uh,Kampas Rem Dispad Depan Honda Beat Fi Vario Techno 125 150 Scoopy 110 KVB,Kampas Rem,Baru,4.9,1832,189,901,7448,0,9000,11000,18,<p>Ready Dispad Depan Honda Vario Beat Fi Scoopy Spacy KVB</p><ul><li>paket grosir dan bengkel bisa chat inbox</li></ul><p>~&gt; Beli Banyak Semakin Murah</p>
44354132,antara_motor,APS PART,Trusted Seller,platinum,2lofrem,Dispad Kanvas Kampas Rem Belakang Honda PCX 150,Kampas Rem,Baru,4.8,198,34,92,832,0,11500,13500,15,"<p>Ready Dispad Honda PCX CBS 150 Belakang</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2lofmx3,Dispad Kanvas Kampas Rem depan Honda PCX 150,Kampas Rem,Baru,4.9,228,143,115,763,0,13104,15600,16,"<p>Ready Dispad PCX 150 New Lokal CBS</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2lofhbz,Dispad Kampas Rem Belakang Jupiter MX King Vixion R15,Kampas Rem,Baru,4.9,347,381,167,1109,0,10500,10500,0,Ready Dispad Belakang Yamaha Jupiter Mx king Vixion<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat
44354132,antara_motor,APS PART,Trusted Seller,platinum,2lofav7,Dispad Kampas Kanvas Rem Depan Jupiter Mx King Vixion R15 Vva,Kampas Rem,Baru,4.8,670,89,347,3475,0,10500,10500,0,Ready Dispad Kampas Rem Depan Jupiter Mx Vixion R15 Bisa Untuk Dispad Nmax Belakang<br><br/><br><br/>~&gt; Beli Banyak Semakin Murah<br><br/>~&gt; Bisa Langsung Pasang Ditempat
44354132,antara_motor,APS PART,Trusted Seller,platinum,2loez81,Disc Piringan Cakram Depan CBR CB150 R Led,Cakram,Baru,4.6,122,25,118,192,0,79000,94800,17,"<p>Ready Piringan Cakram Depan Honda CB CBR 150 R Led</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
44354132,antara_motor,APS PART,Trusted Seller,platinum,2loeteq,Disc Piringan Cakram Belakang Suzuki Satria Fu 150,Cakram,Baru,4.8,88,20,75,131,0,42000,42000,0,"<p>Ready Disc Belakang Satria Fu</p><p>~&gt; Beli Banyak Semakin Murah<br>~&gt; Bisa Langsung Pasang Ditempat</p><p>GROSIR SPAREPART , STRIPING, CAT ORIGINAL MOTOR</p>"
